date,open,high,close,low,volume,amount
2006-11-15,1263.349,1293.799,1293.253,1255.3310000000001,2086352700,12155338392
2006-11-16,1298.629,1322.096,1299.116,1296.4080000000001,3491558600,18194798393
2006-11-17,1292.509,1321.96,1321.011,1286.715,2281189600,12610246001
2006-11-20,1327.1229999999998,1362.836,1362.451,1327.1229999999998,2849501600,15624513831
2006-11-21,1359.3570000000002,1376.881,1376.632,1338.9660000000001,2358553900,14530692746
2006-11-22,1372.681,1400.771,1382.235,1362.236,2867467300,17962053136
2006-11-23,1382.915,1403.871,1395.6779999999999,1380.6870000000001,2654549800,14740346376
2006-11-24,1387.991,1390.49,1385.9389999999999,1369.78,2393161100,13830399384
2006-11-27,1378.476,1387.2120000000002,1381.325,1366.256,2118674800,13171470879
2006-11-28,1378.6529999999998,1385.957,1367.515,1354.098,1935836700,11699132923
2006-11-29,1343.019,1389.0520000000001,1382.717,1333.14,1894034900,11801524804
2006-11-30,1386.693,1425.7939999999999,1425.211,1386.693,2426322000,15506470602
2006-12-01,1427.754,1440.299,1430.3629999999998,1420.604,2142347200,14811943390
2006-12-04,1431.039,1486.999,1486.531,1431.039,3249494800,20161314213
2006-12-05,1490.8470000000002,1517.256,1500.475,1488.726,2779066700,18244932275
2006-12-06,1500.5620000000001,1521.44,1498.3120000000001,1445.753,3585558800,21830683630
2006-12-07,1496.741,1552.444,1507.8570000000002,1495.662,3837759100,23230085232
2006-12-08,1486.711,1511.746,1453.918,1451.844,3245343400,19137982215
2006-12-11,1447.255,1525.871,1524.965,1447.255,2607922500,15422615686
2006-12-12,1533.973,1560.234,1544.908,1517.38,3137640200,18960215696
2006-12-13,1548.22,1558.4260000000002,1544.158,1523.07,2446161000,15806542536
2006-12-14,1547.602,1574.149,1573.4779999999998,1544.9129999999998,1984482500,13799080868
2006-12-15,1578.796,1599.0810000000001,1597.116,1566.007,1876137400,13679558350
2006-12-18,1602.5929999999998,1638.241,1637.142,1602.5929999999998,2690245400,18712147944
2006-12-19,1645.41,1666.214,1643.141,1613.983,3147650600,21305058669
2006-12-20,1632.6629999999998,1649.346,1643.971,1611.1970000000001,2211244300,15022735933
2006-12-21,1643.9089999999999,1654.118,1620.241,1618.614,2420829500,16702974318
2006-12-22,1610.828,1634.9460000000001,1614.2379999999998,1602.402,1918215000,14307393720
2006-12-25,1619.569,1683.444,1665.1589999999999,1619.569,2855232500,20033829614
2006-12-26,1666.0729999999999,1692.829,1673.88,1650.796,2966404400,18984144583
2006-12-27,1678.019,1726.582,1726.433,1676.474,3040042700,19528071651
2006-12-28,1730.797,1773.3210000000001,1737.161,1723.535,3375844600,23041981684
2006-12-29,1751.405,1819.035,1805.3139999999999,1751.405,3968634500,28775585239
2007-01-04,1842.6329999999998,1924.922,1836.136,1821.476,5477866300,42475425830
2007-01-05,1814.7020000000002,1844.2279999999998,1815.12,1791.638,4584554400,33274113492
2007-01-08,1813.619,1862.839,1856.616,1804.4089999999999,3705397400,28444112060
2007-01-09,1858.0929999999998,1933.3210000000001,1932.277,1852.469,3564845900,28364687397
2007-01-10,1945.296,1964.3470000000002,1963.6329999999998,1915.809,3481026700,28485628332
2007-01-11,1964.652,1977.879,1927.219,1922.3229999999999,3126178600,26144990535
2007-01-12,1911.5079999999998,1941.507,1876.1429999999998,1861.5529999999999,2907315300,23832066139
2007-01-15,1872.078,1963.845,1963.1629999999998,1872.078,2650460700,22186985316
2007-01-16,1989.2220000000002,2005.511,1992.096,1950.024,3105324300,26997689491
2007-01-17,1997.807,2033.9229999999998,1955.7420000000002,1927.12,3281286700,29260824517
2007-01-18,1942.9879999999998,1964.5520000000001,1936.921,1884.388,3085115100,26842802349
2007-01-19,1937.0379999999998,1997.155,1995.5320000000002,1937.0379999999998,2911839900,26004575383
2007-01-22,2020.0,2076.6910000000003,2075.5370000000003,2020.0,3629792700,31017599503
2007-01-23,2095.221,2113.397,2105.99,2025.8270000000002,4266021400,39411490807
2007-01-24,2111.708,2170.333,2145.694,2106.141,3585993700,35259504342
2007-01-25,2124.167,2160.887,2098.181,2088.931,3272307400,32276271554
2007-01-26,2066.515,2176.347,2164.514,2026.114,3247158200,30693694325
2007-01-29,2181.8720000000003,2238.433,2222.4139999999998,2175.845,3752230100,34670456048
2007-01-30,2232.2039999999997,2251.567,2197.1929999999998,2176.999,3465440400,31350825208
2007-01-31,2186.416,2193.83,2052.905,2034.355,3648846000,31271164758
2007-02-01,2021.442,2064.611,2051.6620000000003,1981.558,2700041200,23725516560
2007-02-02,2052.953,2057.1620000000003,1954.9660000000001,1945.098,2541257700,22792346857
2007-02-05,1943.056,1956.7879999999998,1906.03,1899.682,2024525000,17918375804
2007-02-06,1901.576,1955.7079999999999,1954.155,1824.599,3306200500,29123076555
2007-02-07,1964.255,2029.9920000000002,2001.3729999999998,1964.255,3196791700,30187390134
2007-02-08,2006.7520000000002,2031.536,2023.1779999999999,1980.317,2253814400,21169477514
2007-02-09,2024.902,2027.854,2003.3239999999998,1987.0079999999998,2140754600,19956851416
2007-02-12,2004.2160000000001,2083.111,2082.402,2001.342,2180922000,20789295546
2007-02-13,2091.303,2114.513,2108.626,2081.33,1972803200,18559698072
2007-02-14,2112.677,2181.84,2174.002,2105.592,2446306400,23306229927
2007-02-15,2192.896,2236.825,2235.447,2192.896,2713651800,25557776642
2007-02-16,2255.576,2266.426,2232.978,2217.794,2896536000,26447385979
2007-02-26,2225.869,2248.38,2242.764,2197.368,3142746800,29513545400
2007-02-27,2251.2039999999997,2253.474,2030.3570000000002,2027.749,4061446500,37912949319
2007-02-28,1996.5639999999999,2104.576,2096.226,1996.5639999999999,3108744000,28479196013
2007-03-01,2097.103,2097.103,2039.6779999999999,2009.53,2830149400,26719127992
2007-03-02,2033.899,2082.049,2069.074,2022.855,2146501000,19900444332
2007-03-05,2062.032,2088.469,2019.727,1978.57,2559609400,22921298951
2007-03-06,2015.6889999999999,2100.998,2076.871,2004.382,2166508400,20740075298
2007-03-07,2086.624,2143.592,2129.48,2084.029,2323343300,21999929725
2007-03-08,2134.759,2150.948,2150.153,2105.661,1828594900,17736812920
2007-03-09,2154.508,2171.84,2144.218,2125.5589999999997,2861351000,25843456225
2007-03-12,2146.979,2148.292,2140.528,2105.845,2293043900,21590513668
2007-03-13,2145.178,2152.001,2149.972,2125.9629999999997,2213055600,20733398728
2007-03-14,2119.868,2123.012,2100.56,2074.501,2314319200,22274593263
2007-03-15,2098.638,2138.919,2138.05,2098.638,2105707000,21355668639
2007-03-16,2145.919,2154.734,2107.627,2085.363,2780355200,28749842355
2007-03-19,2060.765,2195.276,2176.152,2054.926,3414070300,33494751703
2007-03-20,2184.313,2187.234,2175.131,2152.9629999999997,2217974000,22572195945
2007-03-21,2182.451,2204.07,2192.931,2170.931,2139605100,23331086712
2007-03-22,2212.155,2228.3160000000003,2208.47,2199.779,3188893600,32133778915
2007-03-23,2206.5429999999997,2220.367,2200.042,2151.879,2809587200,27560983540
2007-03-26,2204.769,2230.833,2230.004,2188.916,2862444100,28132724955
2007-03-27,2234.626,2244.21,2237.22,2216.799,3013627900,30135059509
2007-03-28,2240.239,2280.572,2277.965,2184.4,5185636800,49291846978
2007-03-29,2285.021,2351.348,2301.4829999999997,2281.2470000000003,5807905200,59017950052
2007-03-30,2287.71,2313.4829999999997,2288.263,2274.715,2842434200,29101347609
2007-04-02,2299.493,2343.199,2342.525,2299.493,3041266000,32137389232
2007-04-03,2352.384,2367.709,2362.982,2337.77,3084551400,32589455793
2007-04-04,2367.924,2386.149,2372.657,2350.857,2967453300,33114753983
2007-04-05,2367.424,2398.472,2392.64,2352.922,2883958600,31925758292
2007-04-06,2369.8920000000003,2399.8289999999997,2390.6420000000003,2361.365,2940040200,33129721600
2007-04-09,2398.856,2443.1,2442.926,2398.856,3472781600,38381324022
2007-04-10,2459.411,2479.2,2473.758,2419.84,4250166500,47928733197
2007-04-11,2486.974,2514.0229999999997,2508.472,2464.212,4193280800,48095031407
2007-04-12,2513.846,2540.5429999999997,2535.098,2502.185,3372634900,41302454285
2007-04-13,2538.403,2551.061,2517.7889999999998,2507.584,3749205200,45612466110
2007-04-16,2519.657,2586.801,2585.343,2519.328,3318663700,40349250785
2007-04-17,2595.051,2603.7039999999997,2577.015,2504.101,3557334600,42905482347
2007-04-18,2578.848,2578.848,2558.519,2530.406,3765766600,44092798173
2007-04-19,2555.077,2558.794,2452.547,2380.32,4505819300,51958377329
2007-04-20,2465.741,2553.528,2547.501,2465.741,3542902400,42079468478
2007-04-23,2573.995,2651.613,2651.43,2570.481,4697210000,52224098641
2007-04-24,2673.9840000000004,2693.583,2659.2129999999997,2640.2729999999997,4320599800,51451966414
2007-04-25,2649.6740000000004,2695.3940000000002,2679.083,2608.735,4369322000,50469880571
2007-04-26,2696.3959999999997,2711.4120000000003,2702.1279999999997,2664.759,3073928500,38832641340
2007-04-27,2706.357,2717.97,2681.3,2654.95,3078010100,41574194293
2007-04-30,2715.886,2768.945,2757.827,2694.239,3490677800,49700893348
2007-05-08,2827.1220000000003,2849.591,2831.262,2795.739,4086686800,54679351122
2007-05-09,2833.335,2867.095,2860.312,2760.216,6565645400,77418733028
2007-05-10,2864.0959999999995,2903.708,2885.717,2844.489,5174439100,60806247738
2007-05-11,2868.633,2880.86,2867.972,2809.695,3681642100,52946039343
2007-05-14,2823.4640000000004,2919.44,2885.505,2803.525,3957592700,55014117473
2007-05-15,2888.914,2895.321,2770.655,2768.928,3885852600,51671191688
2007-05-16,2764.261,2829.528,2828.525,2731.82,3114804500,42997543395
2007-05-17,2837.722,2888.446,2872.7870000000003,2825.208,3184911200,44421314939
2007-05-18,2862.9390000000003,2875.6209999999996,2854.3179999999998,2835.9809999999998,2840064600,38087388231
2007-05-21,2763.768,2875.0170000000003,2864.699,2757.567,3916267000,51781999238
2007-05-22,2873.308,2903.8459999999995,2882.665,2869.008,3847755100,50647122322
2007-05-23,2887.64,2920.756,2919.9429999999998,2862.494,3520536500,47408577193
2007-05-24,2927.485,2949.882,2906.815,2866.9429999999998,4221140600,57690157475
2007-05-25,2894.703,2958.739,2942.513,2881.495,3420873800,48864293428
2007-05-28,2976.756,3012.5959999999995,2998.8590000000004,2968.905,4500592400,63830707180
2007-05-29,3009.441,3051.065,3050.437,3002.907,4412634300,60405841531
2007-05-30,2875.79,3000.9440000000004,2857.002,2828.8559999999998,5723127000,79810495572
2007-05-31,2838.097,2986.533,2940.3740000000003,2748.0559999999996,5506695500,75453362820
2007-06-01,2963.468,3055.873,2906.5879999999997,2885.52,5165333800,77769533397
2007-06-04,2923.4109999999996,2935.8759999999997,2695.765,2685.7259999999997,4032913700,52522134301
2007-06-05,2638.421,2780.7509999999997,2778.658,2493.312,4290889100,53903153271
2007-06-06,2788.9709999999995,2814.062,2781.3190000000004,2713.08,3209306400,44642868135
2007-06-07,2797.2309999999998,2857.308,2856.539,2786.7729999999997,3326100200,46360014717
2007-06-08,2861.813,2875.5040000000004,2856.0190000000002,2812.94,3091761000,44694200974
2007-06-11,2875.1059999999998,2924.18,2918.305,2856.993,3367124900,47137518431
2007-06-12,2930.428,2984.07,2982.901,2859.6009999999997,3470267500,52275384613
2007-06-13,3007.651,3058.494,3045.9440000000004,3000.915,4201703000,57785605233
2007-06-14,3036.3459999999995,3050.992,3010.165,2982.8059999999996,2906894900,42577977307
2007-06-15,2984.268,3046.7140000000004,3035.778,2973.962,2533518300,37841262480
2007-06-18,3090.167,3154.26,3133.531,3087.803,3649133500,53624723779
2007-06-19,3123.886,3155.969,3132.305,3100.833,2932373200,43534264165
2007-06-20,3133.3070000000002,3150.487,3059.16,3050.427,2811011900,41299604597
2007-06-21,3048.3740000000003,3118.6659999999997,3109.915,3043.298,2618742300,41712031588
2007-06-22,3114.8190000000004,3146.0,3037.509,2982.2309999999998,2871792400,44192970239
2007-06-25,3054.281,3082.8190000000004,2942.2859999999996,2927.785,2683444600,41270688705
2007-06-26,2892.034,2968.395,2966.244,2860.716,2006419100,29610920636
2007-06-27,2977.1940000000004,3068.32,3057.337,2956.808,2417765000,35279962507
2007-06-28,3063.236,3099.159,2969.494,2968.991,2898391400,38438490923
2007-06-29,2904.355,2986.007,2915.882,2889.638,2246198300,30579192800
2007-07-02,2906.138,2943.73,2910.886,2828.3590000000004,2178353600,28974786008
2007-07-03,2922.099,2960.636,2955.2070000000003,2903.298,2035909400,27139570156
2007-07-04,2961.384,2965.6059999999998,2877.802,2864.9959999999996,1525262200,20484363849
2007-07-05,2843.688,2860.095,2745.974,2743.422,1727297800,22061335839
2007-07-06,2733.688,2862.1209999999996,2860.735,2700.756,1917821500,24721609936
2007-07-09,2883.538,2953.133,2939.097,2858.922,2153458200,28011522602
2007-07-10,2957.0640000000003,2997.782,2936.938,2927.7270000000003,2235912000,29753098563
2007-07-11,2920.737,2944.946,2937.598,2897.315,1320913100,18030122385
2007-07-12,2945.137,2985.04,2969.573,2932.425,1344996400,18323074453
2007-07-13,2976.5359999999996,2981.48,2970.342,2939.784,1182545200,15708389280
2007-07-16,2974.922,2980.9190000000003,2878.3559999999998,2877.5409999999997,1134729200,15770556115
2007-07-17,2872.812,2969.198,2956.4959999999996,2847.4040000000005,1400848400,19792833658
2007-07-18,2944.071,3017.908,2978.901,2932.116,2346096400,30510264372
2007-07-19,2971.355,2998.4190000000003,2972.502,2953.835,1343458000,18700805819
2007-07-20,2972.6820000000002,3104.77,3102.789,2972.6820000000002,2571013100,34019410404
2007-07-23,3133.28,3227.485,3225.639,3133.28,4096778400,53951208568
2007-07-24,3242.2,3280.7459999999996,3226.958,3210.0029999999997,3204882400,42601307126
2007-07-25,3229.288,3305.908,3304.7470000000003,3229.242,2808352400,40934807920
2007-07-26,3323.3740000000003,3336.9440000000004,3315.022,3286.494,2594594600,37872386486
2007-07-27,3285.6820000000002,3306.151,3293.38,3249.3540000000003,2620695100,38175498866
2007-07-30,3294.6820000000002,3372.6079999999997,3359.7070000000003,3290.8459999999995,3202249900,45231715738
2007-07-31,3347.6209999999996,3394.881,3391.8579999999997,3314.762,2721596000,40446227605
2007-08-01,3408.526,3430.051,3281.34,3267.683,3207020500,45269659085
2007-08-02,3298.6279999999997,3388.51,3362.4570000000003,3279.474,2534411100,39102490011
2007-08-03,3390.013,3521.968,3520.1440000000002,3390.013,3688346900,59137838289
2007-08-06,3552.0029999999997,3608.3990000000003,3595.033,3539.074,3145248200,51855506990
2007-08-07,3606.592,3641.228,3612.7009999999996,3562.4770000000003,3472443500,58296284660
2007-08-08,3578.239,3654.4429999999998,3596.282,3533.768,4886678500,59052675720
2007-08-09,3598.2090000000003,3723.4829999999997,3704.5840000000003,3596.184,3737807900,49978970162
2007-08-10,3700.9240000000004,3739.0190000000002,3707.9159999999997,3634.992,3555920700,50866451433
2007-08-13,3717.5290000000005,3796.1690000000003,3740.566,3690.6240000000003,4831719200,68612582708
2007-08-14,3740.013,3793.678,3787.1079999999997,3715.257,2919028400,45829757923
2007-08-15,3782.623,3823.9390000000003,3799.237,3712.865,2907169400,45008029235
2007-08-16,3775.363,3782.848,3698.9509999999996,3660.607,3028920200,45982556856
2007-08-17,3674.4190000000003,3758.5429999999997,3606.528,3597.593,3054369900,48099208216
2007-08-20,3718.195,3831.4959999999996,3831.053,3709.5170000000003,3027339600,46421979223
2007-08-21,3851.3790000000004,3924.82,3903.66,3849.423,3219154200,50675144237
2007-08-22,3839.1020000000003,3972.0290000000005,3949.827,3830.4990000000003,2721319600,46000709771
2007-08-23,3962.636,4033.738,4013.344,3925.238,2452008700,43040096755
2007-08-24,4037.176,4120.752,4104.657999999999,4032.2540000000004,3017021800,50508392137
2007-08-27,4128.737,4188.184,4134.695,4091.612,3535116300,57435535111
2007-08-28,4119.237,4164.82,4147.86,4058.0009999999997,3140032100,52819668170
2007-08-29,4113.903,4158.737,4080.079,4059.012,2773125700,49625080342
2007-08-30,4104.508,4147.957,4111.29,4086.617,2250100400,40588958343
2007-08-31,4118.815,4158.988,4150.167,4070.868,2520673400,46250272179
2007-09-03,4176.8640000000005,4252.754,4240.643,4176.8640000000005,3223100100,52861578575
2007-09-04,4226.935,4245.944,4166.852,4144.537,3423242800,57084660270
2007-09-05,4162.573,4191.832,4147.747,4074.2929999999997,2662023800,45453901626
2007-09-06,4166.909000000001,4243.076,4204.7970000000005,4155.393,3134597600,50532398638
2007-09-07,4186.438,4205.609,4111.931,4099.7390000000005,3335144900,55045346068
2007-09-10,4052.5490000000004,4182.19,4172.815,4020.7070000000003,2691910200,44309440904
2007-09-11,4182.715999999999,4199.27,3992.034,3968.23,2802900000,47716150522
2007-09-12,3977.025,4056.167,4035.72,3939.35,2470675900,41842017652
2007-09-13,4056.185,4145.113,4143.115,4042.9570000000003,2446124500,45443510298
2007-09-14,4148.081,4177.871,4165.566,4079.179,2465400700,45849506771
2007-09-17,4170.95,4244.977,4237.923,4170.3279999999995,2996872900,52640920014
2007-09-18,4261.446,4269.585999999999,4204.701,4145.843,3132096400,55115965847
2007-09-19,4212.186,4226.365,4161.587,4121.722,2204515200,41435634804
2007-09-20,4171.6720000000005,4237.524,4222.419,4169.907,2252669600,43015198256
2007-09-21,4227.329000000001,4232.095,4197.038,4118.326,2514090300,44170985725
2007-09-24,4201.416,4245.968,4231.75,4134.27,2180129800,41804757225
2007-09-25,4246.898,4265.373,4193.062,4169.819,1746934000,32936019881
2007-09-26,4177.27,4245.901,4140.323,4128.262,1504492200,30553444576
2007-09-27,4142.066,4190.401,4189.122,4130.028,1323180200,25115426976
2007-09-28,4229.598,4315.348,4307.417,4229.598,2102096600,40060156268
2007-10-08,4407.5,4444.687,4401.282,4347.758,3571810300,55447664658
2007-10-09,4393.472,4438.561,4425.702,4351.9,2498134300,41960332137
2007-10-10,4444.667,4524.451,4445.956,4413.635,3228530800,55399751496
2007-10-11,4458.194,4579.652,4577.884,4439.2390000000005,3424885700,64444327800
2007-10-12,4601.985,4633.814,4578.686,4391.139,3840348100,69303274907
2007-10-15,4606.484,4695.832,4694.314,4572.428,3666592300,69777027473
2007-10-16,4726.083,4772.933,4731.826,4688.263,3716952300,65105251966
2007-10-17,4713.752,4744.776,4684.106,4647.8859999999995,2361483600,46865740272
2007-10-18,4676.519,4684.863,4508.662,4481.013,2382814700,46028572882
2007-10-19,4545.633,4594.6990000000005,4494.561,4454.149,1765595600,33418433942
2007-10-22,4441.531,4479.048,4390.267,4374.121,1565027200,27682585876
2007-10-23,4388.24,4478.728,4475.44,4342.034000000001,2103807900,40113680350
2007-10-24,4496.505999999999,4598.889,4550.561,4486.681,2321978700,46791802842
2007-10-25,4511.514,4534.395,4364.123,4352.942,2351174600,44200925081
2007-10-26,4321.681,4460.651,4429.979,4313.8009999999995,1545927900,31151592688
2007-10-29,4453.327,4534.71,4527.122,4451.912,1784973600,32049790171
2007-10-30,4538.111,4593.344,4592.329000000001,4476.284000000001,2020715500,36840965909
2007-10-31,4652.959,4667.321,4627.776,4564.662,2441255700,46072103062
2007-11-01,4648.692,4668.731,4607.219,4602.513,2519092600,45144506882
2007-11-02,4536.215999999999,4599.392,4543.163,4500.492,2352419000,48051331002
2007-11-05,4517.225,4547.887,4410.965999999999,4389.495,1809002100,37775235758
2007-11-06,4371.912,4428.317,4344.8859999999995,4324.234,1383281500,27028998039
2007-11-07,4367.625,4400.624,4383.630999999999,4276.7609999999995,1443145100,27464238846
2007-11-08,4353.186,4353.186,4154.969,4150.967000000001,1727965700,32249035493
2007-11-09,4110.222,4198.249,4139.572,4058.88,1781530400,33016573603
2007-11-12,4025.828,4143.325,4107.335999999999,3951.329,1993439500,36689622677
2007-11-13,4145.531,4206.455,4071.2990000000004,4006.0559999999996,1849353300,34949723290
2007-11-14,4142.518,4249.403,4247.162,4063.507,1703951100,34219689837
2007-11-15,4227.753,4269.759,4201.794,4190.734,1339913500,26901539470
2007-11-16,4124.4220000000005,4163.957,4133.351,4066.5409999999997,902817200,18190386035
2007-11-19,4141.198,4155.691,4086.383,4066.75,1136110000,21777385158
2007-11-20,4059.188,4167.594,4136.0779999999995,4006.468,1477529900,29220860082
2007-11-21,4150.844,4186.289000000001,4064.782,4061.828,1072612200,21349677843
2007-11-22,3988.1440000000002,4039.704,3895.945,3881.445,1236723800,25218771280
2007-11-23,3865.406,3962.7,3961.369,3844.179,967519400,19815111947
2007-11-26,4020.645,4038.478,3910.4570000000003,3904.745,1056820500,21755567537
2007-11-27,3874.768,3917.555,3829.728,3827.415,913360300,19888482955
2007-11-28,3839.511,3873.785,3784.2790000000005,3757.9570000000003,1119734800,21485377924
2007-11-29,3840.389,3977.893,3975.7090000000003,3796.248,1950546400,37106110837
2007-11-30,3968.6740000000004,3968.6740000000004,3880.3390000000004,3867.115,1342576900,26329346065
2007-12-03,3859.8540000000003,3943.4970000000003,3910.1290000000004,3838.487,1037702200,19827850855
2007-12-04,3921.9120000000003,4018.647,3963.187,3921.9120000000003,1079597800,20486812092
2007-12-05,3963.558,4074.9570000000003,4070.822,3954.691,1402227200,26756899573
2007-12-06,4085.0370000000003,4094.2509999999997,4070.157,4037.283,967934900,18997677116
2007-12-07,4076.4440000000004,4128.779,4122.062,4075.447,995454600,18475008453
2007-12-10,4052.375,4172.174,4165.8640000000005,4040.5640000000003,1739546900,33258077797
2007-12-11,4197.7029999999995,4216.53,4159.432,4097.266,1563978000,33090585482
2007-12-12,4130.769,4132.107,4083.594,4049.1020000000003,1536174600,34465983135
2007-12-13,4061.4240000000004,4075.6659999999997,3948.737,3944.81,1357213200,30080920973
2007-12-14,3901.574,4010.4959999999996,4008.8779999999997,3881.5,1163861600,23515465558
2007-12-17,4002.988,4003.263,3876.139,3871.4709999999995,1410797200,29624600073
2007-12-18,3849.2009999999996,3895.3590000000004,3849.147,3826.917,872858100,18981071104
2007-12-19,3893.219,3967.667,3953.055,3879.711,1349755700,23830607546
2007-12-20,3971.752,4050.7659999999996,4040.0359999999996,3942.631,1220520800,23265595370
2007-12-21,4022.447,4096.242,4081.005,4019.685,1444194600,27660968882
2007-12-24,4112.524,4201.851,4172.444,4096.67,2131343500,42150133065
2007-12-25,4179.84,4200.82,4162.079000000001,4144.137,1557849700,30416145793
2007-12-26,4174.771,4207.164000000001,4175.555,4121.611,1754757600,33222054624
2007-12-27,4191.33,4258.68,4258.549,4160.914000000001,2256958700,43339998739
2007-12-28,4269.058,4280.733,4226.755999999999,4214.692,2067354500,41459941172
2008-01-02,4230.806,4242.187,4219.686,4164.762,1868393800,37451390049
2008-01-03,4213.02,4232.177,4230.418,4123.119000000001,3073221000,58982989591
2008-01-04,4231.351,4296.024,4282.686,4221.646,2334987700,47681382249
2008-01-07,4279.916,4341.465999999999,4330.275,4255.499,2444067400,49372624390
2008-01-08,4349.485,4437.566,4358.095,4322.130999999999,3084204900,64904094285
2008-01-09,4341.53,4407.392,4405.920999999999,4324.907999999999,2032829000,45320263145
2008-01-10,4420.3240000000005,4456.105,4431.460999999999,4384.4529999999995,2966217700,61698523702
2008-01-11,4445.232,4482.572,4481.487,4417.05,2969149900,59047966075
2008-01-14,4503.675,4524.289000000001,4499.139,4471.741,2149576600,44112607764
2008-01-15,4511.159000000001,4515.817,4440.819,4421.670999999999,2202885000,50181670528
2008-01-16,4395.373,4395.373,4274.021,4267.01,2435289200,53002290004
2008-01-17,4219.698,4289.934,4178.709,4072.684,2779166900,56601430392
2008-01-18,4170.014,4213.714,4195.954000000001,4128.215,1864757300,37730740686
2008-01-21,4203.505,4212.012,3975.71,3960.427,2036600300,41078859130
2008-01-22,3880.405,3891.258,3679.014,3636.474,2904073800,56188370091
2008-01-23,3712.848,3824.5209999999997,3822.816,3669.382,2576513400,45050765088
2008-01-24,3876.363,3884.062,3818.3320000000003,3750.152,2590014500,46038316742
2008-01-25,3814.9840000000004,3913.739,3875.578,3751.9570000000003,2034303800,38978977041
2008-01-28,3830.968,3830.968,3597.264,3589.795,1902916700,33873842357
2008-01-29,3609.114,3685.488,3611.978,3554.5240000000003,1319914300,24149339420
2008-01-30,3653.73,3674.366,3541.0820000000003,3459.8720000000003,1676330700,32718690770
2008-01-31,3528.867,3570.9970000000003,3497.922,3485.263,1551239000,29507652442
2008-02-01,3502.225,3549.328,3500.053,3376.612,1710480200,29936431736
2008-02-04,3598.5029999999997,3798.055,3796.13,3598.5029999999997,2253954800,42088490507
2008-02-05,3783.803,3817.614,3766.163,3730.2659999999996,1692813100,35589670227
2008-02-13,3697.534,3712.672,3660.157,3649.235,1104376600,22025967545
2008-02-14,3699.298,3737.765,3706.966,3683.434,940991300,17820810562
2008-02-15,3673.8959999999997,3675.438,3646.176,3593.167,1252716600,22672256250
2008-02-18,3694.6659999999997,3739.0879999999997,3709.071,3661.42,1409529100,26587598071
2008-02-19,3722.9359999999997,3787.219,3787.0290000000005,3687.691,1696457000,31717112208
2008-02-20,3792.295,3805.3920000000003,3676.474,3670.8520000000003,1895883400,37811847809
2008-02-21,3653.8109999999997,3663.156,3620.8459999999995,3576.04,1570408300,28811183732
2008-02-22,3597.7059999999997,3597.7059999999997,3466.204,3434.759,1881721000,34671143691
2008-02-25,3460.864,3472.087,3331.99,3324.1679999999997,1729425300,29857881463
2008-02-26,3430.3709999999996,3445.827,3363.7009999999996,3275.843,1691621200,30020216273
2008-02-27,3384.554,3484.741,3459.782,3348.817,1446741700,28070111444
2008-02-28,3467.035,3473.6420000000003,3435.455,3409.948,940475100,17742763212
2008-02-29,3431.395,3490.9309999999996,3470.6020000000003,3418.9309999999996,881285800,16999611261
2008-03-03,3449.7490000000003,3556.825,3539.4309999999996,3410.4109999999996,1422524800,27918041553
2008-03-04,3559.05,3566.156,3424.7909999999997,3416.4,1809844000,32129193829
2008-03-05,3415.732,3446.035,3380.6540000000005,3317.345,1471113000,25259897583
2008-03-06,3398.4179999999997,3504.8259999999996,3445.748,3349.17,1638682800,32275827223
2008-03-07,3399.513,3444.282,3395.6059999999998,3370.468,1011471400,22311886813
2008-03-10,3366.965,3366.965,3256.4440000000004,3238.7,1444928400,25153231337
2008-03-11,3233.445,3267.131,3264.566,3187.8259999999996,1052521500,19398901923
2008-03-12,3343.406,3355.982,3164.785,3162.6740000000004,1153343600,22968894071
2008-03-13,3133.6220000000003,3163.6459999999997,3111.837,3047.9040000000005,1652478600,29039198442
2008-03-14,3098.263,3119.386,3084.449,3028.328,1143482800,20941984524
2008-03-17,3065.425,3075.739,2984.0559999999996,2978.653,1230750500,22734428315
2008-03-18,2961.062,3021.4179999999997,2869.614,2821.112,1587410400,25708781847
2008-03-19,2925.255,2992.712,2945.2290000000003,2876.958,1592411900,28098329775
2008-03-20,2904.8390000000004,3050.087,3011.785,2765.248,1903398200,32346777621
2008-03-21,3010.256,3058.696,3021.58,2975.702,1690973800,28149147415
2008-03-24,3056.434,3063.89,2869.284,2867.905,1469501700,26131754515
2008-03-25,2810.5040000000004,2912.133,2884.623,2781.821,1431260600,24683309361
2008-03-26,2904.342,2965.261,2896.6890000000003,2877.13,1225743600,21850559902
2008-03-27,2837.094,2861.225,2760.4509999999996,2757.387,1498029900,23514915952
2008-03-28,2736.587,2922.075,2910.511,2714.384,2192467000,34682161437
2008-03-31,2815.312,2891.1690000000003,2823.975,2804.434,1391319300,22606829218
2008-04-01,2812.51,2847.5640000000003,2713.487,2683.5009999999997,1647296700,25158523951
2008-04-02,2757.526,2842.651,2744.651,2698.26,2387805800,36377465389
2008-04-03,2719.9,2833.803,2828.6259999999997,2679.292,1575897600,25202365177
2008-04-07,2803.881,2962.145,2954.2290000000003,2778.405,1904703700,32124835363
2008-04-08,2956.508,3011.42,2969.6090000000004,2927.366,1973032800,33010952934
2008-04-09,2938.486,2966.889,2803.1540000000005,2802.348,1620779800,25136795569
2008-04-10,2780.6020000000003,2846.243,2840.552,2751.5820000000003,1101752300,16303757505
